respondent_id,persona_label,q1_age_group,q2_activity_last_4weeks,q3_city_tier,q4_monthly_income,q5_fitness_goal,q6_motivation_type,q7_activity_level,q8_workout_home_workout,q8_workout_gym_weights,q8_workout_yoga_pilates,q8_workout_running_walking,q8_workout_hiit_functional,q8_workout_sports_outdoor,q8_workout_dance_zumba,q8_workout_no_exercise,q9_workout_time,q10_motivation_score,q11_diet_preference,q12_self_efficacy_score,q13_junk_food_frequency,q14_tech_adoption,q15_stress_level,q16_health_diabetes,q16_health_hypertension,q16_health_thyroid,q16_health_pcod_pcos,q16_health_joint_back_pain,q16_health_heart_condition,q16_health_none,q17_past_app_usage,q18_biggest_barrier,q19_current_fitness_spend,q20_willingness_to_pay,q21_addon_live_coaching,q21_addon_wearable_integration,q21_addon_supplements,q21_addon_dna_blood_test,q21_addon_corporate_team_plan,q21_addon_mental_wellness,q21_addon_no_addons,q22_data_comfort,q23_feature_rank1,q23_feature_rank2,q23_feature_rank3,q24_forced_tradeoff,q25_subscription_intent
RESP_0059,Aspiring Urban Professional,45-54,5-8 times,Rural,Above 200000,Weight loss,Look better/confident,Moderately active,1,1,0,1,1,0,1,0,Morning (7-10AM),3,Non-vegetarian,4,Sometimes,Use 1 app occasionally,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No and not interested,No significant barrier,1501-3000,99-299/month,0,1,1,0,0,0,0,Very comfortable,live_coach_access,progress_dashboards,diet_calorie_tracking,Community features,Undecided
RESP_0060,Budget-Conscious Student,25-34,9-12 times,Tier 3,Below 25000,Muscle gain,Look better/confident,Sedentary,0,0,0,0,0,1,0,0,Afternoon (12-4PM),2,Vegetarian,3,Often,Open but not started,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No and not interested,Cost,3001-5000,99-299/month,0,0,0,0,1,0,1,Very comfortable,progress_dashboards,diet_calorie_tracking,gamification_rewards,Low price,Not Interested
RESP_0061,Budget-Conscious Student,18-24,1-4 times,Metro,Below 25000,Weight loss,Manage/prevent condition,Lightly active,0,0,0,0,0,0,1,0,Early morning (<7AM),4,No preference,3,Sometimes,Use 1 app occasionally,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No and not interested,AI scepticism,0,99-299/month,0,1,0,0,0,1,0,Comfortable if secure,ai_workout_plans,gamification_rewards,indian_diet_plans,AI personalisation,Undecided
RESP_0062,Aspiring Urban Professional,35-44,13+ times,Tier 2,50000-100000,General fitness,Look better/confident,Moderately active,0,0,0,0,1,0,0,0,Early morning (<7AM),5,Vegetarian,5,Sometimes,Not comfortable,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No and not interested,Cost,1501-3000,99-299/month,0,1,1,0,0,0,0,Neutral,ai_workout_plans,diet_calorie_tracking,recovery_sleep_tracking,AI personalisation,Interested
RESP_0063,Homemaker Wellness Seeker,35-44,9-12 times,Tier 2,25000-50000,Weight loss,Energy and health,Moderately active,0,0,1,0,0,0,0,0,Early morning (<7AM),4,Vegetarian,2,Sometimes,Use 2+ apps actively,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes used before stopped,Complexity,1-500,300-599/month,0,0,0,0,0,0,0,Neutral,diet_calorie_tracking,live_coach_access,ai_workout_plans,Proven measurable results,Undecided
RESP_0064,Budget-Conscious Student,18-24,5-8 times,Metro,50000-100000,Weight loss,Energy and health,Moderately active,0,1,0,0,1,0,1,0,Evening (5-8PM),3,Vegan,3,Daily,Use 1 app occasionally,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Yes used before stopped,Habit/consistency,1501-3000,99-299/month,0,0,0,0,1,0,0,Comfortable if secure,gamification_rewards,progress_dashboards,community_challenges,Low price,Undecided
RESP_0065,Budget-Conscious Student,18-24,1-4 times,Tier 2,25000-50000,Weight loss,Enjoy being active,Moderately active,0,0,0,1,0,0,0,0,Morning (7-10AM),5,Vegetarian,3,Rarely,Use 1 app occasionally,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No but interested,No significant barrier,1-500,Nothing (free only),0,1,0,0,0,0,0,Comfortable if secure,live_coach_access,gamification_rewards,diet_calorie_tracking,Community features,Interested
RESP_0066,Health-Driven Middle-Ager,45-54,9-12 times,Metro,50000-100000,Sports performance,Manage/prevent condition,Moderately active,1,1,1,1,0,0,0,0,Night (>8PM),4,Non-vegetarian,4,Sometimes,Use 1 app occasionally,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,No but interested,Habit/consistency,3001-5000,300-599/month,1,1,0,1,0,0,1,Comfortable if secure,progress_dashboards,diet_calorie_tracking,ai_workout_plans,Community features,Undecided
RESP_0067,Aspiring Urban Professional,25-34,9-12 times,Metro,100000-200000,General fitness,Social pressure,Lightly active,1,0,0,1,0,0,0,0,Evening (5-8PM),4,Vegetarian,3,Often,Use 2+ apps actively,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Yes currently using,Privacy concern,1501-3000,99-299/month,1,0,0,1,0,1,1,Very comfortable,recovery_sleep_tracking,ai_workout_plans,progress_dashboards,Community features,Interested
RESP_0068,Homemaker Wellness Seeker,35-44,0 times,Tier 2,50000-100000,General fitness,Energy and health,Sedentary,1,1,0,0,0,0,0,0,Morning (7-10AM),4,Eggetarian,3,Sometimes,Open but not started,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Yes currently using,Cost,1-500,99-299/month,1,0,0,0,0,0,0,Very comfortable,progress_dashboards,indian_diet_plans,ai_workout_plans,Community features,Not Interested
RESP_0069,Aspiring Urban Professional,25-34,5-8 times,Metro,100000-200000,Weight loss,Social pressure,Moderately active,0,1,0,0,1,0,0,0,Night (>8PM),5,Vegetarian,3,Rarely,Not comfortable,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Yes used before stopped,No significant barrier,3001-5000,99-299/month,0,0,0,0,1,0,0,Uncomfortable,community_challenges,progress_dashboards,indian_diet_plans,AI personalisation,Interested
RESP_0070,Fitness Enthusiast,35-44,13+ times,Tier 3,,Flexibility,Look better/confident,Highly active,1,1,0,0,0,0,0,0,Morning (7-10AM),4,Non-vegetarian,4,Often,Use 2+ apps actively,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Yes currently using,No significant barrier,1501-3000,600-999/month,1,0,0,0,0,1,0,Comfortable if secure,ai_workout_plans,diet_calorie_tracking,community_challenges,AI personalisation,Not Interested
RESP_0071,Sedentary Skeptic,25-34,1-4 times,Tier 2,50000-100000,General fitness,Social pressure,Sedentary,0,0,0,0,0,0,0,0,Night (>8PM),2,Non-vegetarian,3,Often,Use 1 app occasionally,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No but interested,AI scepticism,1-500,300-599/month,0,0,0,0,0,0,1,Comfortable if secure,progress_dashboards,indian_diet_plans,gamification_rewards,AI personalisation,Undecided
RESP_0072,Aspiring Urban Professional,35-44,5-8 times,Tier 2,Above 200000,Weight loss,Sports performance,Lightly active,1,1,1,0,1,0,0,0,Early morning (<7AM),4,Vegetarian,4,Often,Use 1 app occasionally,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No and not interested,No significant barrier,501-1500,300-599/month,1,0,1,0,0,1,0,Very uncomfortable,ai_workout_plans,live_coach_access,diet_calorie_tracking,AI personalisation,Interested
RESP_0073,Aspiring Urban Professional,25-34,5-8 times,Metro,50000-100000,Sports performance,Energy and health,Moderately active,0,1,0,0,1,1,0,0,Early morning (<7AM),5,Non-vegetarian,4,Often,Tried but stopped,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Yes currently using,No significant barrier,1-500,99-299/month,1,1,1,0,1,0,0,Very comfortable,gamification_rewards,ai_workout_plans,diet_calorie_tracking,Low price,Interested
RESP_0074,Homemaker Wellness Seeker,35-44,9-12 times,Tier 2,50000-100000,Flexibility,Energy and health,Lightly active,1,0,1,0,1,0,0,0,Morning (7-10AM),5,Eggetarian,3,Sometimes,Tried but stopped,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No but interested,No significant barrier,1-500,600-999/month,1,1,0,0,0,1,0,Comfortable if secure,gamification_rewards,ai_workout_plans,indian_diet_plans,Community features,Interested
RESP_0075,Sedentary Skeptic,45-54,1-4 times,Tier 3,25000-50000,Stress relief,Energy and health,Sedentary,0,0,0,1,0,0,0,1,Night (>8PM),2,Non-vegetarian,2,Sometimes,Not comfortable,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No but interested,AI scepticism,0,Nothing (free only),0,0,0,0,0,0,0,Comfortable if secure,ai_workout_plans,progress_dashboards,diet_calorie_tracking,Human coach access,Not Interested
RESP_0076,Sedentary Skeptic,45-54,5-8 times,Tier 2,50000-100000,Weight loss,Social pressure,Sedentary,0,0,0,0,0,0,0,1,No fixed preference,3,No preference,1,Sometimes,Open but not started,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No and not interested,Habit/consistency,1-500,99-299/month,0,1,0,0,0,0,1,Neutral,diet_calorie_tracking,live_coach_access,indian_diet_plans,Proven measurable results,Not Interested
RESP_0077,Sedentary Skeptic,25-34,1-4 times,Tier 3,50000-100000,General fitness,Social pressure,Lightly active,0,0,0,1,0,0,0,1,Evening (5-8PM),2,Eggetarian,2,Sometimes,Use 1 app occasionally,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No and not interested,Complexity,0,Nothing (free only),1,0,0,0,0,0,1,Very uncomfortable,recovery_sleep_tracking,diet_calorie_tracking,gamification_rewards,Low price,Not Interested
RESP_0078,Aspiring Urban Professional,25-34,13+ times,Metro,50000-100000,Weight loss,Manage/prevent condition,Moderately active,0,0,0,1,0,0,0,0,Evening (5-8PM),5,Non-vegetarian,5,Sometimes,Use 2+ apps actively,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No and not interested,Cost,501-1500,1000+/month,1,0,0,0,0,0,0,Comfortable if secure,ai_workout_plans,diet_calorie_tracking,community_challenges,AI personalisation,Interested
RESP_0079,Budget-Conscious Student,18-24,5-8 times,Rural,100000-200000,Stress relief,Social pressure,Moderately active,0,1,0,1,0,0,0,0,Evening (5-8PM),2,Non-vegetarian,3,Often,Tried but stopped,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Yes currently using,Cost,501-1500,Nothing (free only),1,0,0,0,0,0,1,Very comfortable,recovery_sleep_tracking,community_challenges,gamification_rewards,Human coach access,Interested
RESP_0080,Aspiring Urban Professional,25-34,1-4 times,Metro,100000-200000,Sports performance,Manage/prevent condition,Lightly active,1,0,0,0,0,0,0,0,Evening (5-8PM),5,Vegan,3,Rarely,Use 1 app occasionally,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No and not interested,AI scepticism,1-500,600-999/month,0,0,1,0,0,1,0,Comfortable if secure,recovery_sleep_tracking,diet_calorie_tracking,progress_dashboards,AI personalisation,Not Interested
RESP_0081,Homemaker Wellness Seeker,25-34,1-4 times,Tier 2,50000-100000,Flexibility,Energy and health,Highly active,1,0,0,1,0,0,0,0,Morning (7-10AM),5,Vegetarian,3,Rarely,Use 1 app occasionally,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No but interested,Privacy concern,1-500,Nothing (free only),1,0,0,0,1,1,1,Comfortable if secure,progress_dashboards,live_coach_access,diet_calorie_tracking,AI personalisation,Interested
RESP_0082,Sedentary Skeptic,25-34,0 times,Tier 2,50000-100000,Weight loss,Social pressure,Sedentary,0,0,0,0,0,0,0,1,Morning (7-10AM),2,Non-vegetarian,1,Daily,Not comfortable,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No and not interested,Complexity,0,Nothing (free only),0,0,0,0,0,0,1,Uncomfortable,indian_diet_plans,diet_calorie_tracking,ai_workout_plans,Community features,Interested
RESP_0083,Budget-Conscious Student,18-24,0 times,Metro,Below 25000,General fitness,Enjoy being active,Athlete,1,0,0,1,0,1,0,1,Evening (5-8PM),4,Non-vegetarian,2,Often,Open but not started,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No but interested,Habit/consistency,1-500,99-299/month,0,1,0,0,1,0,0,Very uncomfortable,live_coach_access,gamification_rewards,progress_dashboards,Community features,Undecided
RESP_0084,Aspiring Urban Professional,35-44,5-8 times,Metro,100000-200000,Weight loss,Look better/confident,Sedentary,0,1,0,0,0,0,0,0,Evening (5-8PM),3,Non-vegetarian,5,Often,Use 2+ apps actively,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Yes currently using,No significant barrier,501-1500,1000+/month,0,1,0,0,1,0,0,Neutral,ai_workout_plans,live_coach_access,recovery_sleep_tracking,Low price,Not Interested
RESP_0085,Budget-Conscious Student,25-34,5-8 times,Tier 2,Below 25000,Stress relief,Enjoy being active,Sedentary,0,0,0,1,1,1,0,0,Evening (5-8PM),5,Non-vegetarian,3,Daily,Tried but stopped,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No and not interested,Habit/consistency,1-500,99-299/month,1,0,0,0,0,1,0,Comfortable if secure,community_challenges,diet_calorie_tracking,recovery_sleep_tracking,Community features,Undecided
RESP_0086,Budget-Conscious Student,18-24,9-12 times,Metro,25000-50000,Managing health condition,Energy and health,Moderately active,0,1,0,1,0,1,1,0,No fixed preference,5,Vegetarian,4,Daily,Open but not started,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Yes used before stopped,Habit/consistency,501-1500,99-299/month,0,0,0,0,0,0,1,Uncomfortable,gamification_rewards,diet_calorie_tracking,indian_diet_plans,Community features,Interested
RESP_0087,Sedentary Skeptic,55+,0 times,Metro,25000-50000,General fitness,Look better/confident,Moderately active,1,0,1,0,0,0,0,1,Evening (5-8PM),1,Non-vegetarian,1,Rarely,Not comfortable,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No and not interested,Privacy concern,1-500,99-299/month,0,0,1,0,0,0,1,Uncomfortable,indian_diet_plans,live_coach_access,recovery_sleep_tracking,Community features,Undecided
RESP_0088,Sedentary Skeptic,25-34,0 times,Rural,100000-200000,Weight loss,Energy and health,Sedentary,1,0,0,0,0,0,0,1,No fixed preference,2,Vegetarian,3,Often,Use 2+ apps actively,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No and not interested,Cost,1501-3000,Nothing (free only),0,0,0,0,0,0,0,Neutral,progress_dashboards,live_coach_access,community_challenges,Low price,Not Interested
RESP_0089,Homemaker Wellness Seeker,35-44,1-4 times,Metro,25000-50000,General fitness,Look better/confident,Moderately active,1,1,1,0,0,0,0,0,Morning (7-10AM),2,Vegetarian,3,Sometimes,Open but not started,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No and not interested,Complexity,501-1500,300-599/month,0,1,0,0,0,1,0,Neutral,diet_calorie_tracking,ai_workout_plans,recovery_sleep_tracking,Community features,Interested
RESP_0090,Health-Driven Middle-Ager,25-34,1-4 times,Tier 3,50000-100000,Weight loss,Sports performance,Moderately active,1,1,0,0,0,0,0,0,Morning (7-10AM),5,Vegetarian,5,Often,Use 1 app occasionally,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No and not interested,Habit/consistency,1-500,600-999/month,1,1,0,0,0,0,0,Neutral,live_coach_access,community_challenges,diet_calorie_tracking,Community features,Not Interested
RESP_0091,Aspiring Urban Professional,25-34,5-8 times,Tier 3,Below 25000,Flexibility,Look better/confident,Moderately active,1,0,0,1,0,0,0,0,Evening (5-8PM),4,Non-vegetarian,3,Sometimes,Tried but stopped,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Yes currently using,Privacy concern,1501-3000,300-599/month,0,0,0,0,0,0,0,Very comfortable,community_challenges,progress_dashboards,indian_diet_plans,Human coach access,Interested
RESP_0092,Sedentary Skeptic,55+,0 times,Tier 2,25000-50000,General fitness,Look better/confident,Sedentary,0,0,0,0,0,0,0,0,No fixed preference,3,Vegetarian,3,Often,Use 1 app occasionally,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No and not interested,Complexity,1-500,300-599/month,0,0,0,0,0,0,1,Comfortable if secure,gamification_rewards,recovery_sleep_tracking,ai_workout_plans,AI personalisation,Undecided
RESP_0093,Sedentary Skeptic,25-34,0 times,Tier 2,25000-50000,General fitness,Social pressure,Sedentary,0,0,0,0,0,0,0,1,Evening (5-8PM),1,Non-vegetarian,2,Daily,Use 1 app occasionally,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No and not interested,Cost,0,Nothing (free only),0,0,0,0,0,0,0,Very uncomfortable,recovery_sleep_tracking,indian_diet_plans,diet_calorie_tracking,Human coach access,Not Interested
RESP_0094,Health-Driven Middle-Ager,35-44,0 times,Tier 2,Below 25000,Weight loss,Manage/prevent condition,Moderately active,1,0,0,0,0,0,0,0,Morning (7-10AM),3,Non-vegetarian,3,Sometimes,Use 2+ apps actively,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes used before stopped,Cost,1-500,Nothing (free only),0,0,0,1,0,1,0,Comfortable if secure,diet_calorie_tracking,community_challenges,recovery_sleep_tracking,Proven measurable results,Interested
RESP_0095,Sedentary Skeptic,18-24,0 times,Rural,50000-100000,Weight loss,Manage/prevent condition,Sedentary,0,0,0,0,0,0,0,1,Evening (5-8PM),1,Non-vegetarian,3,Often,Open but not started,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No and not interested,Cost,1-500,99-299/month,0,1,0,0,0,0,0,Uncomfortable,live_coach_access,indian_diet_plans,diet_calorie_tracking,Community features,Not Interested
RESP_0096,Health-Driven Middle-Ager,45-54,9-12 times,Tier 2,25000-50000,Flexibility,Enjoy being active,Moderately active,0,0,0,1,0,0,0,0,Early morning (<7AM),4,Eggetarian,3,Sometimes,Use 1 app occasionally,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No and not interested,Cost,1-500,99-299/month,1,1,0,0,0,0,0,Very uncomfortable,indian_diet_plans,live_coach_access,recovery_sleep_tracking,Human coach access,Undecided
RESP_0097,Health-Driven Middle-Ager,35-44,1-4 times,Tier 2,,Sports performance,Look better/confident,Moderately active,0,0,0,1,0,0,0,0,Morning (7-10AM),4,Non-vegetarian,4,Sometimes,Tried but stopped,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No and not interested,AI scepticism,501-1500,1000+/month,0,1,0,0,0,0,0,Neutral,live_coach_access,recovery_sleep_tracking,progress_dashboards,Human coach access,Interested
RESP_0098,Budget-Conscious Student,35-44,0 times,Tier 2,25000-50000,Weight loss,Look better/confident,Sedentary,0,1,0,1,0,0,1,0,No fixed preference,4,Vegetarian,3,Daily,Use 2+ apps actively,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No but interested,Habit/consistency,1-500,Nothing (free only),0,0,0,0,0,0,0,Comfortable if secure,ai_workout_plans,indian_diet_plans,gamification_rewards,Low price,Not Interested
RESP_0099,Aspiring Urban Professional,25-34,0 times,Tier 3,Below 25000,Weight loss,Manage/prevent condition,Highly active,0,0,1,0,0,0,0,0,Evening (5-8PM),5,Vegetarian,4,Sometimes,Use 1 app occasionally,3,,,,,,,,Yes currently using,No significant barrier,1501-3000,300-599/month,0,0,1,0,1,0,0,Neutral,live_coach_access,progress_dashboards,ai_workout_plans,Human coach access,Not Interested
RESP_0100,Aspiring Urban Professional,35-44,1-4 times,Metro,Above 200000,General fitness,Enjoy being active,Highly active,0,1,0,0,1,0,0,0,Evening (5-8PM),5,Non-vegetarian,4,Sometimes,Open but not started,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Yes currently using,No significant barrier,3001-5000,600-999/month,1,1,0,1,0,0,0,Comfortable if secure,progress_dashboards,diet_calorie_tracking,community_challenges,Human coach access,Undecided
RESP_0101,Aspiring Urban Professional,35-44,13+ times,Metro,25000-50000,General fitness,Energy and health,Highly active,0,0,0,1,0,0,0,0,Evening (5-8PM),5,Non-vegetarian,5,Often,Use 2+ apps actively,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Yes used before stopped,AI scepticism,501-1500,99-299/month,1,1,1,0,0,0,0,Neutral,gamification_rewards,recovery_sleep_tracking,diet_calorie_tracking,Community features,Interested
RESP_0102,Sedentary Skeptic,25-34,0 times,Tier 3,25000-50000,Weight loss,Social pressure,Lightly active,0,0,0,0,0,0,0,0,Early morning (<7AM),3,Vegetarian,1,Often,Use 1 app occasionally,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No and not interested,AI scepticism,0,Nothing (free only),1,0,0,0,0,0,1,Comfortable if secure,progress_dashboards,live_coach_access,diet_calorie_tracking,Low price,Interested
RESP_0103,Budget-Conscious Student,18-24,5-8 times,Metro,25000-50000,Flexibility,Enjoy being active,Moderately active,1,0,0,1,0,0,0,1,Early morning (<7AM),3,Vegetarian,2,Often,Not comfortable,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No but interested,No significant barrier,1-500,99-299/month,0,0,1,0,0,1,0,Comfortable if secure,diet_calorie_tracking,indian_diet_plans,live_coach_access,Low price,Undecided
RESP_0104,Health-Driven Middle-Ager,45-54,1-4 times,Rural,50000-100000,Stress relief,Manage/prevent condition,Lightly active,1,0,0,1,0,0,0,1,Morning (7-10AM),4,Vegetarian,4,Sometimes,Open but not started,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No but interested,AI scepticism,501-1500,99-299/month,0,1,0,0,1,0,1,Very comfortable,diet_calorie_tracking,progress_dashboards,indian_diet_plans,Community features,Interested
RESP_0105,Fitness Enthusiast,25-34,9-12 times,Tier 2,,Flexibility,Social pressure,Moderately active,1,0,0,0,1,0,0,0,Early morning (<7AM),5,Vegetarian,5,Rarely,Use 1 app occasionally,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Yes currently using,No significant barrier,501-1500,600-999/month,0,0,0,0,0,0,0,Comfortable if secure,progress_dashboards,recovery_sleep_tracking,diet_calorie_tracking,Community features,Interested
RESP_0106,Aspiring Urban Professional,25-34,5-8 times,Tier 2,Above 200000,Muscle gain,Look better/confident,Highly active,0,1,0,0,0,0,0,0,Morning (7-10AM),5,Non-vegetarian,4,Sometimes,Use 2+ apps actively,4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,No but interested,Privacy concern,3001-5000,99-299/month,0,0,0,0,0,0,0,Comfortable if secure,ai_workout_plans,recovery_sleep_tracking,live_coach_access,AI personalisation,Undecided
RESP_0107,Budget-Conscious Student,25-34,5-8 times,Tier 3,50000-100000,Weight loss,Social pressure,Lightly active,0,1,1,0,0,0,0,0,Evening (5-8PM),3,Vegetarian,4,Sometimes,Tried but stopped,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No but interested,AI scepticism,0,99-299/month,1,0,0,0,0,0,0,Very comfortable,ai_workout_plans,diet_calorie_tracking,indian_diet_plans,Low price,Undecided
RESP_0108,Sedentary Skeptic,55+,1-4 times,Tier 2,100000-200000,General fitness,Social pressure,Lightly active,0,0,0,0,0,0,0,0,Evening (5-8PM),3,Non-vegetarian,1,Daily,Open but not started,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No and not interested,Habit/consistency,0,Nothing (free only),0,0,0,0,0,0,1,Comfortable if secure,ai_workout_plans,indian_diet_plans,diet_calorie_tracking,Low price,Undecided
RESP_0109,Aspiring Urban Professional,45-54,5-8 times,Tier 2,Above 200000,General fitness,Look better/confident,Lightly active,0,0,0,1,0,1,0,0,Morning (7-10AM),4,Vegetarian,4,Sometimes,Use 1 app occasionally,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No but interested,No significant barrier,501-1500,Nothing (free only),0,0,1,1,0,1,0,Comfortable if secure,gamification_rewards,indian_diet_plans,ai_workout_plans,Proven measurable results,Interested
